id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
BDRUKM,2024-09-18,2024-09-18,Bank Deposit Rate in the United Kingdom,1870-01-01,2017-01-01,Monthly,M,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2017-06-09 08:53:05-05:00,13,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
BOEPRUKA,2024-09-18,2024-09-18,Bank of England Policy Rate in the United Kingdom,1695-01-01,2016-01-01,Annual,A,Percent,%,Not Seasonally Adjusted,NSA,2018-03-12 07:51:03-05:00,1,"Calendar year average. This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
BOERUKA,2024-09-18,2024-09-18,Bank of England Policy Rate in the United Kingdom,1694-01-01,2016-01-01,"Annual, End of Year",A,Percent,%,Not Seasonally Adjusted,NSA,2018-03-12 07:51:03-05:00,2,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
BOERUKM,2024-09-18,2024-09-18,Bank of England Policy Rate in the United Kingdom,1694-11-01,2017-01-01,Monthly,M,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2018-03-12 07:51:02-05:00,34,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
BOERUKQ,2024-09-18,2024-09-18,Bank of England Policy Rate in the United Kingdom,1695-01-01,2016-10-01,Quarterly,Q,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2018-03-12 07:51:02-05:00,20,"Quarterly average. This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
BSDRUKQ,2024-09-18,2024-09-18,Banks' Sight Deposit Rate in the United Kingdom,1870-01-01,2016-10-01,Quarterly,Q,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2017-06-09 08:52:58-05:00,1,"Quarterly average. This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
CBRBUKA,2024-09-18,2024-09-18,Corporate Borrowing Rate from banks in the United Kingdom,1922-01-01,2016-01-01,Annual,A,Percent,%,Not Seasonally Adjusted,NSA,2017-06-09 08:53:59-05:00,3,"Calendar year average. Possible break in the mean of this series of around +1% in 1977 reflecting a shift from the rate charged to 'blue chip' companies to one covering the whole of the PNFC sector.  This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
CBRLBUKQ,2024-09-18,2024-09-18,Corporate Borrowing Rate on Loans from Banks in the United Kingdom,1977-04-01,2016-10-01,Quarterly,Q,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2017-06-09 08:51:51-05:00,8,"Quarterly average. This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
CBSLUKQ,2024-09-18,2024-09-18,Corporate Borrowing Spread on Loans from Banks in the United Kingdom,1978-01-01,2016-10-01,Quarterly,Q,Percentage Points per Annum,Percentage Points per Annum,Not Seasonally Adjusted,NSA,2017-06-09 08:54:05-05:00,5,"Quarterly average. This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
CMRAUKA,2024-09-18,2024-09-18,Variable Mortgage Rates in the United Kingdom,1853-01-01,2016-01-01,Annual,A,Percent,%,Not Seasonally Adjusted,NSA,2018-09-20 16:41:02-05:00,7,"Calendar year average. This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
DRSTCPUKQ,2024-09-18,2024-09-18,Discount Rate on Short-Term Commercial Paper in the United Kingdom,1718-01-01,2016-10-01,Quarterly,Q,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2017-06-09 08:51:47-05:00,7,"Quarterly average. This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
DRSTPUKM,2024-09-18,2024-09-18,Discount Rate on Prime Short-Term Paper in the United Kingdom,1718-03-01,2017-01-01,Monthly,M,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2017-06-09 08:54:15-05:00,2,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
GBMT10UK,2024-09-18,2024-09-18,10-Year (Medium-Term) Government Bond Yields in the United Kingdom,1935-01-01,2016-10-01,Quarterly,Q,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2017-06-09 08:52:58-05:00,4,"Quarterly average. This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
GBMT10UKA,2024-09-18,2024-09-18,10 Year (Medium-Term) Government Bond Yields in the United Kingdom,1929-01-01,2016-01-01,Annual,A,Percent,%,Not Seasonally Adjusted,NSA,2017-06-09 08:53:34-05:00,2,"Calendar year average. This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
HCCRUKM,2024-09-18,2024-09-18,Household Credit Card Rate in the United Kingdom,1967-12-01,2017-01-01,Monthly,M,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2017-06-09 08:53:28-05:00,3,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
HCCRUKQ,2024-09-18,2024-09-18,Household Credit Card Rate in the United Kingdom,1967-10-01,2016-10-01,Quarterly,Q,Percent per Annum,% per Annum,Not Seasonally Adjusted,NSA,2017-06-09 08:54:15-05:00,1,"Quarterly average. This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
