id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
CACP,2024-09-18,2024-09-18,Capital Accounts: Capital Paid in,1914-11-20,2018-04-11,"Weekly, Ending Wednesday",W,Millions of U.S. Dollars,Mil. of U.S. $,Not Seasonally Adjusted,NSA,2021-02-10 17:18:01-06:00,1,"This series is in the H.4.1 Factors Affecting Reserve Balances statistical press release and is available in FRED as WCPIL (https://fred.stlouisfed.org/series/WCPIL).  Data before Wednesday, April 27, 1921 represent weekly values as of Friday.  Authors: Cecilia Bao, Justin Chen, Nicholas Fries, Andrew Gibson, Emma Paine, and Kurt Schuler Studies in Applied Economics no. 115, Johns Hopkins University Institute for Applied Economics, Global Health, and the Study of Business Enterprise, July 2018; co-published with the Center for Financial Stability"
CAOCARC,2024-09-18,2024-09-18,"Capital Accounts: Other Capital Account Items: Reserve for Contingencies, Other Capital Accounts",1934-04-18,2018-04-11,"Weekly, Ending Wednesday",W,Millions of U.S. Dollars,Mil. of U.S. $,Not Seasonally Adjusted,NSA,2021-02-10 17:18:02-06:00,1,"This series is in the H.4.1 Factors Affecting Reserve Balances statistical press release and is available in FRED as WCPCA (https://fred.stlouisfed.org/series/WCPCA).  Data before Wednesday, April 27, 1921 represent weekly values as of Friday.  Authors: Cecilia Bao, Justin Chen, Nicholas Fries, Andrew Gibson, Emma Paine, and Kurt Schuler Studies in Applied Economics no. 115, Johns Hopkins University Institute for Applied Economics, Global Health, and the Study of Business Enterprise, July 2018; co-published with the Center for Financial Stability"
CAOCASFDICS04151934,2024-09-18,2024-09-18,"Capital Accounts: Other Capital Account Items: Subscription for Federal Deposit Insurance Corporation Stock Called for Payment on April 15th, 1936",1934-01-10,1934-04-11,"Weekly, Ending Wednesday",W,Millions of U.S. Dollars,Mil. of U.S. $,Not Seasonally Adjusted,NSA,2021-02-10 17:18:04-06:00,1,"Data before Wednesday, April 27, 1921 represent weekly values as of Friday.  Authors: Cecilia Bao, Justin Chen, Nicholas Fries, Andrew Gibson, Emma Paine, and Kurt Schuler Studies in Applied Economics no. 115, Johns Hopkins University Institute for Applied Economics, Global Health, and the Study of Business Enterprise, July 2018; co-published with the Center for Financial Stability"
CAOCASFDICSP,2024-09-18,2024-09-18,Capital Accounts: Other Capital Account Items: Subscription for Federal Deposit Insurance Corporation Stock Paid,1934-01-10,1934-04-11,"Weekly, Ending Wednesday",W,Millions of U.S. Dollars,Mil. of U.S. $,Not Seasonally Adjusted,NSA,2021-02-10 17:18:05-06:00,1,"Data before Wednesday, April 27, 1921 represent weekly values as of Friday.  Authors: Cecilia Bao, Justin Chen, Nicholas Fries, Andrew Gibson, Emma Paine, and Kurt Schuler Studies in Applied Economics no. 115, Johns Hopkins University Institute for Applied Economics, Global Health, and the Study of Business Enterprise, July 2018; co-published with the Center for Financial Stability"
CASS13B,2024-09-18,2024-09-18,Capital Accounts: Surplus: Section 13b,1934-10-31,1958-08-27,"Weekly, Ending Wednesday",W,Millions of U.S. Dollars,Mil. of U.S. $,Not Seasonally Adjusted,NSA,2021-02-10 17:18:06-06:00,1,"Data before Wednesday, April 27, 1921 represent weekly values as of Friday.  Authors: Cecilia Bao, Justin Chen, Nicholas Fries, Andrew Gibson, Emma Paine, and Kurt Schuler Studies in Applied Economics no. 115, Johns Hopkins University Institute for Applied Economics, Global Health, and the Study of Business Enterprise, July 2018; co-published with the Center for Financial Stability"
CASS7,2024-09-18,2024-09-18,Capital Accounts: Surplus: Section 7,1934-10-31,1961-01-25,"Weekly, Ending Wednesday",W,Millions of U.S. Dollars,Mil. of U.S. $,Not Seasonally Adjusted,NSA,2021-02-10 17:18:06-06:00,1,"Data before Wednesday, April 27, 1921 represent weekly values as of Friday.  Authors: Cecilia Bao, Justin Chen, Nicholas Fries, Andrew Gibson, Emma Paine, and Kurt Schuler Studies in Applied Economics no. 115, Johns Hopkins University Institute for Applied Economics, Global Health, and the Study of Business Enterprise, July 2018; co-published with the Center for Financial Stability"
CASSNS,2024-09-18,2024-09-18,Capital Accounts: Surplus: Surplus Not Specified,1918-01-04,2018-04-11,"Weekly, Ending Wednesday",W,Millions of U.S. Dollars,Mil. of U.S. $,Not Seasonally Adjusted,NSA,2021-02-10 17:18:07-06:00,1,"This series is in the H.4.1 Factors Affecting Reserve Balances statistical press release and is available in FRED as WCSL (https://fred.stlouisfed.org/series/WCSL).  Data before Wednesday, April 27, 1921 represent weekly values as of Friday.  Authors: Cecilia Bao, Justin Chen, Nicholas Fries, Andrew Gibson, Emma Paine, and Kurt Schuler Studies in Applied Economics no. 115, Johns Hopkins University Institute for Applied Economics, Global Health, and the Study of Business Enterprise, July 2018; co-published with the Center for Financial Stability"
CASTOTS,2024-09-18,2024-09-18,Capital Accounts: Surplus: Total Surplus,1914-11-20,2018-04-11,"Weekly, Ending Wednesday",W,Millions of U.S. Dollars,Mil. of U.S. $,Not Seasonally Adjusted,NSA,2021-02-10 17:18:08-06:00,5,"This series is calculated by the authors.  Data before Wednesday, April 27, 1921 represent weekly values as of Friday.  Authors: Cecilia Bao, Justin Chen, Nicholas Fries, Andrew Gibson, Emma Paine, and Kurt Schuler Studies in Applied Economics no. 115, Johns Hopkins University Institute for Applied Economics, Global Health, and the Study of Business Enterprise, July 2018; co-published with the Center for Financial Stability"
CATOTCA,2024-09-18,2024-09-18,Capital Accounts: Total Capital Accounts,1914-11-20,2018-04-11,"Weekly, Ending Wednesday",W,Millions of U.S. Dollars,Mil. of U.S. $,Not Seasonally Adjusted,NSA,2021-02-10 17:18:11-06:00,1,"This series is calculated by the authors between November 20, 1914 and December 11, 2002. It was incorporated in the original press release on December 18, 2002.  This series is in the H.4.1 Factors Affecting Reserve Balances statistical press release and is available in FRED as WCTCL (https://fred.stlouisfed.org/series/WCTCL).  Data before Wednesday, April 27, 1921 represent weekly values as of Friday.  Authors: Cecilia Bao, Justin Chen, Nicholas Fries, Andrew Gibson, Emma Paine, and Kurt Schuler Studies in Applied Economics no. 115, Johns Hopkins University Institute for Applied Economics, Global Health, and the Study of Business Enterprise, July 2018; co-published with the Center for Financial Stability"
G172CRFUN02,2024-09-18,2024-09-18,"Collection Ratios on Instalment Accounts, Furniture Stores (DISCONTINUED)",1941-01-01,1951-12-01,"Monthly, Beginning of Month",M,Percent of Accounts,% of Accounts,Not Seasonally Adjusted,NSA,2016-11-03 13:56:02-05:00,1,January 1952-February 1953 data can be found on FRASER at https://fraser.stlouisfed.org/title/1073
