id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
MSIMZMA,2024-09-17,2024-09-17,Monetary Services Index: MZM (alternative),1967-01-01,2013-12-01,Monthly,M,Billions of Dollars,Bil. of $,Seasonally Adjusted,SA,2014-01-17 07:16:43-06:00,4,The MSI measure the flow of monetary services received each period by households and firms from their holdings of monetary assets (levels of the indexes are sometimes referred to as Divisia monetary aggregates). Preferred benchmark rate equals 100 basis points plus the largest rate in the set of rates. Alternative benchmark rate equals the larger of the preferred benchmark rate and the Baa corporate bond yield.
MSIMZMP,2024-09-17,2024-09-17,Monetary Services Index: MZM (preferred),1967-01-01,2013-12-01,Monthly,M,Billions of Dollars,Bil. of $,Seasonally Adjusted,SA,2014-01-17 07:16:42-06:00,14,The MSI measure the flow of monetary services received each period by households and firms from their holdings of monetary assets (levels of the indexes are sometimes referred to as Divisia monetary aggregates). Preferred benchmark rate equals 100 basis points plus the largest rate in the set of rates. Alternative benchmark rate equals the larger of the preferred benchmark rate and the Baa corporate bond yield.
MZM,2024-09-17,2024-09-17,MZM Money Stock (DISCONTINUED),1980-11-03,2021-02-01,"Weekly, Ending Monday",W,Billions of Dollars,Bil. of $,Seasonally Adjusted,SA,2024-08-27 15:29:02-05:00,43,"This series has been discontinued and will no longer be updated. The institutional money market funds (WIMFSL (https://fred.stlouisfed.org/series/WIMFSL)) and small-denomination time deposits (WSMTIME (https://fred.stlouisfed.org/series/WSMTIME)) components used to calculate this series has been discontinued by the Board of Governors and are no longer available in the H.6 statistical release, Money Stock Measures.  For further information about the changes to the H.6 statistical release, please see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source.  M2 less small-denomination time deposits plus institutional money market funds. Money Zero Maturity is calculated by the Federal Reserve Bank of St. Louis."
MZMNS,2024-09-17,2024-09-17,MZM Money Stock (DISCONTINUED),1959-01-01,2021-01-01,Monthly,M,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2024-06-25 16:12:04-05:00,18,"This series has been discontinued and will no longer be updated. The institutional money market funds component (IMFNS (https://fred.stlouisfed.org/series/IMFNS)) used to calculate this series has been discontinued by the Board of Governors and is no longer available in the H.6 statistical release, Money Stock Measures.  For further information about the changes to the H.6 statistical release, please see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source.  M2 less small-denomination time deposits plus institutional money market funds. Money Zero Maturity is calculated by the Federal Reserve Bank of St. Louis."
MZMOWN,2024-09-17,2024-09-17,MZM Own Rate (DISCONTINUED),1974-01-01,2019-06-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2019-07-12 09:10:01-05:00,2,"Weighted average of the rates received on the interest-bearing assets included in MZM. The interest-bearing assets include size of the other checkable deposits, saving deposits, money market mutual fund holdings that are weighted using their corresponding rates.  The construction of this series was discontinued as of July 12, 2019. The underlying data can be accessed through the following sources: size of the assets can be obtained from the H.6 release (https://www.federalreserve.gov/releases/h6/current/default.htm) published by the Board of Governors, rate on the money market mutual funds from iMoneyNet (https://financialintelligence.informa.com/products-and-services/data-analysis-and-tools/imoneynet), and the remaining rates from the Weekly National Rates and Rate Caps (https://www.fdic.gov/regulations/resources/rates/index.html) from the FDIC website. Listing of the sources is provided for informational purposes only: the Federal Reserve Bank of St. Louis is not associated with any listed private entities and cannot guarantee that the listed data sources will provide the data in the future."
MZMREAL,2024-09-17,2024-09-17,Real MZM Money Stock (DISCONTINUED),1959-01-01,2021-01-01,Monthly,M,Billions of 1982-84 Dollars,Bil. of 1982-84 $,Seasonally Adjusted,SA,2024-05-28 14:11:02-05:00,3,"This series has been discontinued and will no longer be updated. The institutional money market funds component (IMFSL (https://fred.stlouisfed.org/series/IMFSL)) used to calculate MZM has been discontinued by the Board of Governors and is no longer available in the H.6 statistical release, Money Stock Measures.  For further information about the changes to the H.6 statistical release, please see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source.  This series deflates MZM money stock (MZMSL (https://fred.stlouisfed.org/series/MZMSL)) with CPI (CPIAUCSL (https://fred.stlouisfed.org/series/CPIAUCSL))."
MZMSL,2024-09-17,2024-09-17,MZM Money Stock (DISCONTINUED),1959-01-01,2021-01-01,Monthly,M,Billions of Dollars,Bil. of $,Seasonally Adjusted,SA,2024-06-25 16:12:04-05:00,11,"This series has been discontinued and will no longer be updated. The institutional money market funds component (IMFSL (https://fred.stlouisfed.org/series/IMFSL)) used to calculate this series has been discontinued by the Board of Governors and is no longer available in the H.6 statistical release, Money Stock Measures.  For further information about the changes to the H.6 statistical release, please see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source.  M2 less small-denomination time deposits plus institutional money market funds. Money Zero Maturity is calculated by the Federal Reserve Bank of St. Louis."
OCMZMA,2024-09-17,2024-09-17,Real User Cost Index of MSI-MZM (alternative),1967-01-01,2013-12-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2014-01-17 07:16:41-06:00,1,Preferred benchmark rate equals 100 basis points plus the largest rate in the set of rates. Alternative benchmark rate equals the larger of the preferred benchmark rate and the Baa corporate bond yield.
OCMZMP,2024-09-17,2024-09-17,Real User Cost Index of MSI-MZM (preferred),1967-01-01,2013-12-01,Monthly,M,Percent,%,Not Seasonally Adjusted,NSA,2014-01-17 07:16:40-06:00,3,Preferred benchmark rate equals 100 basis points plus the largest rate in the set of rates. Alternative benchmark rate equals the larger of the preferred benchmark rate and the Baa corporate bond yield.
WMZMNS,2024-09-17,2024-09-17,MZM Money Stock (DISCONTINUED),1980-11-03,2021-02-01,"Weekly, Ending Monday",W,Billions of Dollars,Bil. of $,Not Seasonally Adjusted,NSA,2024-08-27 15:29:03-05:00,3,"This series has been discontinued and will no longer be updated. The institutional money market funds component (WIMFNS (https://fred.stlouisfed.org/series/WIMFNS)) used to calculate this series has been discontinued by the Board of Governors and is no longer available in the H.6 statistical release, Money Stock Measures.  For further information about the changes to the H.6 statistical release, please see the announcements (https://www.federalreserve.gov/feeds/h6.html) provided by the source.  M2 less small-denomination time deposits plus institutional money market funds. Money Zero Maturity is calculated by the Federal Reserve Bank of St. Louis."
