id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
ABBSCUKA,2024-09-18,2024-09-18,Aggregate Bank and Building Society Credit in the United Kingdom,1880-01-01,2016-01-01,"Annual, End of Year",A,Millions of British Pounds,Mil. of British Pounds,Not Seasonally Adjusted,NSA,2017-06-09 08:54:13-05:00,1,"Break-adjusted stock of bank and building society lending, M4Lx.   This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
BCPSUKM,2024-09-18,2024-09-18,Bank Credit to the Private Sector in the United Kingdom,1921-12-01,2017-02-01,Monthly,M,Millions of British Pounds,Mil. of British Pounds,Seasonally Adjusted,SA,2017-06-09 08:52:15-05:00,3,"Break-adjusted stock  This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
BMBAUKQ,2024-09-18,2024-09-18,Broad Money (Break Adjusted) in the United Kingdom,1870-01-01,2016-10-01,Quarterly,Q,Millions of British Pounds,Mil. of British Pounds,Seasonally Adjusted,SA,2017-06-09 08:53:05-05:00,1,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
BOEBSTAUKA,2024-09-18,2024-09-18,Bank of England Balance Sheet - Total Assets in the United Kingdom,1701-01-01,2016-01-01,"Annual, As of February",A,Percent of Nominal GDP,% of Nominal GDP,Not Seasonally Adjusted,NSA,2018-03-12 07:51:01-05:00,41,"This measure uses a lagged break-adjusted measure of nominal GDP as the denominator.  This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
DMIHHPNFCUKQ,2024-09-18,2024-09-18,Divisia Money Index: Household Sector and Private Non-Financial Corporations in the United Kingdom,1977-01-01,2016-10-01,Quarterly,Q,Index 1977:Q1=100,Index 1977:Q1=100,Seasonally Adjusted,SA,2017-06-09 08:53:54-05:00,1,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
DMIHSUKQ,2024-09-18,2024-09-18,Divisia Money Index: Household Sector in the United Kingdom,1977-01-01,2016-10-01,Quarterly,Q,Index 1977:Q1=100,Index 1977:Q1=100,Seasonally Adjusted,SA,2017-06-09 08:54:14-05:00,1,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
DMIPNCUKQ,2024-09-18,2024-09-18,Divisia Money Index: Private Non-financial Corporations in the United Kingdom,1977-01-01,2016-10-01,Quarterly,Q,Index 1977:Q1=100,Index 1977:Q1=100,Seasonally Adjusted,SA,2017-06-09 08:54:15-05:00,1,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
MBM0UKA,2024-09-18,2024-09-18,Monetary Base M0 in the United Kingdom,1833-01-01,2016-01-01,"Annual, End of Year",A,Millions of British Pounds,Mil. of British Pounds,Not Seasonally Adjusted,NSA,2018-03-12 07:51:02-05:00,3,"Break-adjusted stock.  This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
MBM0UKM,2024-09-18,2024-09-18,Monetary Base M0 in the United Kingdom,1870-01-01,2017-02-01,Monthly,M,Millions of British Pounds,Mil. of British Pounds,Seasonally Adjusted,SA,2017-06-09 08:51:14-05:00,33,"Break-adjusted stock  This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
MBM0UKQ,2024-09-18,2024-09-18,M0 Money Stock in the United Kingdom,1870-01-01,2016-10-01,Quarterly,Q,Millions of British Pounds,Mil. of British Pounds,Seasonally Adjusted,SA,2017-06-09 08:52:23-05:00,2,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
MSBMUKA,2024-09-18,2024-09-18,Broad Money in the United Kingdom,1844-01-01,2016-01-01,"Annual, End of Year",A,Millions of British Pounds,Mil. of British Pounds,Not Seasonally Adjusted,NSA,2018-03-12 07:51:03-05:00,2,"Break-adjusted stock based on M3, M4 and M4x  This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
MSM1UKA,2024-09-18,2024-09-18,M1 (Non-Interest and Interest Bearing) in the United Kingdom,1922-01-01,2016-01-01,"Annual, End of Year",A,Millions of British Pounds,Mil. of British Pounds,Not Seasonally Adjusted,NSA,2017-06-09 08:53:54-05:00,3,"Break-adjusted stock.  This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
MSM1UKQ,2024-09-18,2024-09-18,M1 Money Stock in the United Kingdom,1922-01-01,2016-10-01,Quarterly,Q,Millions of British Pounds,Mil. of British Pounds,Seasonally Adjusted,SA,2017-06-09 08:51:48-05:00,10,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
MSM2UKQ,2024-09-18,2024-09-18,M2 Money Stock in the United Kingdom,1982-07-01,2016-10-01,Quarterly,Q,Millions of British Pounds,Mil. of British Pounds,Seasonally Adjusted,SA,2017-06-09 08:51:37-05:00,31,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
MSM4UKQ,2024-09-18,2024-09-18,M4 Money Stock (Break Adjusted) in the United Kingdom,1870-01-01,2016-10-01,Quarterly,Q,Millions of British Pounds,Mil. of British Pounds,Seasonally Adjusted,SA,2017-06-09 08:53:34-05:00,11,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
NCCUKM,2024-09-18,2024-09-18,Notes and Coin in Circulation in the United Kingdom,1870-01-01,2017-02-01,Monthly,M,Millions of British Pounds,Mil. of British Pounds,Seasonally Adjusted,SA,2017-06-09 08:52:51-05:00,3,"Break-adjusted stock  This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
NCICUKA,2024-09-18,2024-09-18,Notes and Coin in Circulation in the United Kingdom,1833-01-01,2016-01-01,"Annual, End of Year",A,Millions of British Pounds,Mil. of British Pounds,Not Seasonally Adjusted,NSA,2017-06-09 08:54:02-05:00,5,"Break-adjusted stock.  This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
NCICUKQ,2024-09-18,2024-09-18,Total Notes and Coins in Circulation in the United Kingdom,1870-01-01,2016-10-01,Quarterly,Q,Millions of British Pounds,Mil. of British Pounds,Seasonally Adjusted,SA,2017-06-09 08:54:18-05:00,1,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
NCINMFBCUK,2024-09-18,2024-09-18,Notes and Coins in Circulation held by Non-Monetary Financial Institutions in the United Kingdom,1963-07-01,2016-10-01,Quarterly,Q,Millions of British Pounds,Mil. of British Pounds,Seasonally Adjusted,SA,2017-06-09 08:54:21-05:00,1,"This series was constructed by the Bank of England as part of the Three Centuries of Macroeconomic Data project by combining data from a number of academic and official sources. For more information, please refer to the Three Centuries spreadsheet at https://www.bankofengland.co.uk/statistics/research-datasets. Users are advised to check the underlying assumptions behind this series in the relevant worksheets of the spreadsheet. In many cases alternative assumptions might be appropriate. Users are permitted to reproduce this series in their own work as it represents Bank calculations and manipulations of underlying series that are the copyright of the Bank of England provided that underlying sources are cited appropriately. For appropriate citation please see the Three Centuries spreadsheet for guidance and a list of the underlying sources."
