id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
CNP16OV,2024-09-17,2024-09-17,Population Level,1948-01-01,2024-08-01,Monthly,M,Thousands of Persons,Thous. of Persons,Not Seasonally Adjusted,NSA,2024-09-06 07:46:18-05:00,58,"Civilian noninstitutional population is defined as persons 16 years of age and older residing in the 50 states and the District of Columbia, who are not inmates of institutions (e.g., penal and mental facilities, homes for the aged), and who are not on active duty in the Armed Forces.  The series comes from the 'Current Population Survey (Household Survey)'  The source code is: LNU00000000"
LNS12005977,2024-09-17,2024-09-17,"Number At Work 1-34 Hours, Usually Work Part Time Noneconomic Reasons",1955-05-01,2024-08-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2024-09-06 07:47:19-05:00,11,The series comes from the 'Current Population Survey (Household Survey)'  The source code is: LNS12005977
LNS12032194,2024-09-17,2024-09-17,"Employment Level - Part-Time for Economic Reasons, All Industries",1955-05-01,2024-08-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2024-09-06 07:47:07-05:00,52,The series comes from the 'Current Population Survey (Household Survey)'  The source code is: LNS12032194
LNS12032195,2024-09-17,2024-09-17,"Employment Level - Part-Time for Economic Reasons, Slack Work or Business Conditions, All Industries",1955-05-01,2024-08-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2024-09-06 07:47:09-05:00,40,The series comes from the 'Current Population Survey (Household Survey)'  The source code is: LNS12032195
LNS12032196,2024-09-17,2024-09-17,"Employment Level - Part-Time for Economic Reasons, Could Only Find Part-Time Work, All Industries",1955-05-01,2024-08-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2024-09-06 07:47:16-05:00,14,The series comes from the 'Current Population Survey (Household Survey)'  The source code is: LNS12032196
LNS13023557,2024-09-17,2024-09-17,Unemployment Level - Reentrants to Labor Force,1967-01-01,2024-08-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2024-09-06 07:47:43-05:00,5,The series comes from the 'Current Population Survey (Household Survey)'  The source code is: LNS13023557
LNS13023569,2024-09-17,2024-09-17,Unemployment Level - New Entrants,1967-01-01,2024-08-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2024-09-06 07:47:34-05:00,6,The series comes from the 'Current Population Survey (Household Survey)'  The source code is: LNS13023569
LNS13023621,2024-09-17,2024-09-17,Unemployment Level - Job Losers,1967-01-01,2024-08-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2024-09-06 07:46:59-05:00,9,The series comes from the 'Current Population Survey (Household Survey)'  The source code is: LNS13023621
LNS13023705,2024-09-17,2024-09-17,Unemployment Level - Job Leavers,1967-01-01,2024-08-01,Monthly,M,Thousands of Persons,Thous. of Persons,Seasonally Adjusted,SA,2024-09-06 07:47:39-05:00,6,The series comes from the 'Current Population Survey (Household Survey)'  The source code is: LNS13023705
LNS14000003,2024-09-17,2024-09-17,Unemployment Rate - White,1954-01-01,2024-08-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2024-09-06 07:46:21-05:00,45,The series comes from the 'Current Population Survey (Household Survey)'  The source code is: LNS14000003
LNS14000006,2024-09-17,2024-09-17,Unemployment Rate - Black or African American,1972-01-01,2024-08-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2024-09-06 07:46:16-05:00,72,The series comes from the 'Current Population Survey (Household Survey)'  The source code is: LNS14000006
LNS14000009,2024-09-17,2024-09-17,Unemployment Rate - Hispanic or Latino,1973-03-01,2024-08-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2024-09-06 07:46:20-05:00,46,The series comes from the 'Current Population Survey (Household Survey)'  The source code is: LNS14000009
LNS14000012,2024-09-17,2024-09-17,Unemployment Rate - 16-19 Yrs.,1948-01-01,2024-08-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2024-09-06 07:46:31-05:00,30,The series comes from the 'Current Population Survey (Household Survey)'  The source code is: LNS14000012
